record_id,y,quality_record,candidate_type,is_augmented,panel,group,PC1,PC2,noise_type
r00743,1,acceptable,original_seta,0,ours,original acceptable,-0.8318611312216949,-2.87036219912514,
r00744,1,acceptable,original_seta,0,ours,original acceptable,-1.0309240351455735,-2.250200107669516,
r00745,1,acceptable,original_seta,0,ours,original acceptable,-3.061967486095872,-1.5494071237773648,
r00746,-1,unacceptable,original_seta,0,ours,original unacceptable,0.6048530402050692,-2.5938693751178756,
r00747,1,acceptable,original_seta,0,ours,original acceptable,-3.4636192449192738,2.27616661813438,
r00748,1,acceptable,original_seta,0,ours,original acceptable,-0.8790766340499807,-4.716622314660788,
r00749,1,acceptable,original_seta,0,ours,original acceptable,-3.2496040341354946,2.6331825448293316,
r00750,1,acceptable,original_seta,0,ours,original acceptable,-0.9810522253194105,-2.9653315158383564,
r00751,1,acceptable,original_seta,0,ours,original acceptable,-3.9690685317792562,2.461797404372552,
r00752,-1,unacceptable,original_seta,0,ours,original unacceptable,-1.203066379843194,-2.430674151228916,
r00753,1,acceptable,original_seta,0,ours,original acceptable,-4.252921868465959,2.4394144352530707,
r00754,-1,unacceptable,original_seta,0,ours,original unacceptable,2.6304911915549005,-4.771340035968355,
r00755,1,acceptable,original_seta,0,ours,original acceptable,-3.63661096051793,2.191711819984849,
r00756,1,acceptable,original_seta,0,ours,original acceptable,-3.39534352411913,2.5229714617552044,
r00757,-1,unacceptable,original_seta,0,ours,original unacceptable,20.599467681124842,0.5833168737852866,
r00758,1,acceptable,original_seta,0,ours,original acceptable,-0.3154027067236786,-4.541758158907587,
r00759,1,acceptable,original_seta,0,ours,original acceptable,0.45171598099273036,-4.452078874919588,
r00760,1,acceptable,original_seta,0,ours,original acceptable,-3.8502637441143666,2.315177048766246,
r00761,1,acceptable,original_seta,0,ours,original acceptable,-2.369897801376437,-1.255695118768736,
r00762,-1,unacceptable,original_seta,0,ours,original unacceptable,20.599467681124842,0.5833168737852866,
r00763,1,acceptable,original_seta,0,ours,original acceptable,-1.6367342281744142,-3.4866137739073646,
r00764,1,acceptable,original_seta,0,ours,original acceptable,-2.4832146182291286,2.1389145422156335,
r00765,-1,unacceptable,original_seta,0,ours,original unacceptable,0.5973879974247269,-4.757717922881024,
r00766,-1,unacceptable,original_seta,0,ours,original unacceptable,5.190363746968564,-4.3804622542785845,
r00767,1,acceptable,original_seta,0,ours,original acceptable,-3.8612397507968104,2.401867473810203,
r00768,1,acceptable,original_seta,0,ours,original acceptable,-3.509121589835612,2.6094030010666076,
r00769,1,acceptable,original_seta,0,ours,original acceptable,-1.1965105462241923,-4.894109460938424,
r00770,1,acceptable,original_seta,0,ours,original acceptable,-3.3551530760121144,2.378500131277566,
r00771,1,acceptable,original_seta,0,ours,original acceptable,-3.2313377861474604,2.2855694601850574,
r00772,1,acceptable,original_seta,0,ours,original acceptable,-3.8352685496426244,1.8423840288100932,
r00773,1,acceptable,original_seta,0,ours,original acceptable,-2.093591989776183,-1.6263654383690838,
r00774,1,acceptable,original_seta,0,ours,original acceptable,-2.1496813666971066,-3.011758447934941,
r00775,1,acceptable,original_seta,0,ours,original acceptable,-3.5543283420130813,2.570643664708391,
r00776,1,acceptable,original_seta,0,ours,original acceptable,-2.704046286293945,1.3814484317218438,
r00777,1,acceptable,original_seta,0,ours,original acceptable,-2.9833960560739263,2.5248436949052224,
r00778,1,acceptable,original_seta,0,ours,original acceptable,-0.5819393046096603,-4.88342908831878,
r00779,1,acceptable,original_seta,0,ours,original acceptable,-2.6835160507962823,0.6213674202758835,
r00780,1,acceptable,original_seta,0,ours,original acceptable,-3.109542099039782,-2.449742090042438,
r00781,1,acceptable,original_seta,0,ours,original acceptable,-3.2929734599456397,2.536881750259191,
r00782,1,acceptable,original_seta,0,ours,original acceptable,-0.6437261068090744,-5.05932157152312,
r00783,1,acceptable,original_seta,0,ours,original acceptable,-3.8291537710968604,0.4962448276035641,
r00784,1,acceptable,original_seta,0,ours,original acceptable,-2.4223249161655582,0.20227193478981617,
r00785,1,acceptable,original_seta,0,ours,original acceptable,-3.391992871787547,2.4529761489169477,
r00786,1,acceptable,original_seta,0,ours,original acceptable,-3.4904478194520268,2.6399222564995912,
r00787,1,acceptable,original_seta,0,ours,original acceptable,-3.00964665265874,2.451154094956905,
r00788,1,acceptable,original_seta,0,ours,original acceptable,-3.6755765603829755,2.570077226525513,
r00789,1,acceptable,original_seta,0,ours,original acceptable,-2.792407657889199,2.3738193467264552,
r00790,1,acceptable,original_seta,0,ours,original acceptable,-2.588246516365021,-1.8302480547883158,
r00791,1,acceptable,original_seta,0,ours,original acceptable,-0.8958651172241483,-4.1596508514173625,
r00792,1,acceptable,original_seta,0,ours,original acceptable,-0.7807276749610385,-5.068690871401084,
r00793,1,acceptable,original_seta,0,ours,original acceptable,-2.5656394709617167,1.9819712647944334,
r00794,-1,unacceptable,original_seta,0,ours,original unacceptable,0.46158083847603465,-3.71062068591551,
r00795,-1,unacceptable,original_seta,0,ours,original unacceptable,20.599467681124842,0.5833168737852866,
r00796,1,acceptable,original_seta,0,ours,original acceptable,-0.6582074158978379,-4.940981170148257,
r00797,1,acceptable,original_seta,0,ours,original acceptable,-2.6704867144729176,1.820849742835716,
r00798,-1,unacceptable,original_seta,0,ours,original unacceptable,20.599467681124842,0.5833168737852866,
r00799,1,acceptable,original_seta,0,ours,original acceptable,-1.4527648709349852,-2.9310153377996384,
r00800,1,acceptable,original_seta,0,ours,original acceptable,-2.673892380951257,2.167234220060312,
r00801,1,acceptable,original_seta,0,ours,original acceptable,-3.341543245701536,2.4684893914921453,
r00802,1,acceptable,original_seta,0,ours,original acceptable,-1.2869943661037189,2.0692701866497356,
r00803,1,acceptable,original_seta,0,ours,original acceptable,-4.3315338941799695,2.580802002992562,
r00804,1,acceptable,original_seta,0,ours,original acceptable,-3.951958429744341,2.293500610927606,
r00805,1,acceptable,original_seta,0,ours,original acceptable,-3.4840660909539998,2.295631569009469,
r00806,1,acceptable,original_seta,0,ours,original acceptable,-3.4257211798557083,1.99700170472137,
r00807,1,acceptable,original_seta,0,ours,original acceptable,-3.406487469772965,1.5373123921619904,
r00808,1,acceptable,original_seta,0,ours,original acceptable,-2.957377836676147,-0.7813465353266014,
r00809,1,acceptable,original_seta,0,ours,original acceptable,-3.6132553840838604,2.4553003183543143,
r00810,1,acceptable,original_seta,0,ours,original acceptable,-2.7594272554899013,1.1186227834920266,
r00811,1,acceptable,original_seta,0,ours,original acceptable,-3.984352699408193,2.3772557544640667,
r00812,1,acceptable,original_seta,0,ours,original acceptable,-1.2288830809186055,-4.717815599935392,
r00813,1,acceptable,original_seta,0,ours,original acceptable,-0.8525683584742948,-4.081297071741998,
r00814,1,acceptable,original_seta,0,ours,original acceptable,-1.235931331434049,-2.713694516658227,
r00815,1,acceptable,original_seta,0,ours,original acceptable,-1.2296399491092087,-3.5144934750746515,
r00816,1,acceptable,original_seta,0,ours,original acceptable,-3.2296864421283606,2.4835728213169186,
r00817,1,acceptable,original_seta,0,ours,original acceptable,-1.5828565668170875,-3.160688323622842,
r00818,1,acceptable,original_seta,0,ours,original acceptable,-2.8521263853841763,2.020974298298732,
r00819,-1,unacceptable,original_seta,0,ours,original unacceptable,-3.669788486299959,2.3743540844774875,
r00820,1,acceptable,original_seta,0,ours,original acceptable,-3.112021481127567,2.421791996518417,
r00821,1,acceptable,original_seta,0,ours,original acceptable,-2.5612347820815464,-4.874364411698905,
r00822,1,acceptable,original_seta,0,ours,original acceptable,-3.4054231092703997,1.6089464359544334,
r00823,1,acceptable,original_seta,0,ours,original acceptable,-2.2521658372245765,0.7347183414798257,
r00824,1,acceptable,original_seta,0,ours,original acceptable,-3.0218943726638865,1.2306350515423305,
r00825,1,acceptable,original_seta,0,ours,original acceptable,-0.5800539842575244,-4.983202990835584,
r00826,1,acceptable,original_seta,0,ours,original acceptable,-3.429429226830047,2.501522277235349,
r00827,1,acceptable,original_seta,0,ours,original acceptable,-3.391059149047662,2.442995183310467,
r00828,1,acceptable,original_seta,0,ours,original acceptable,-0.6305421170534572,-2.8371636376954816,
r00829,1,acceptable,original_seta,0,ours,original acceptable,-3.3863423718125003,2.307828885360731,
r00830,-1,unacceptable,original_seta,0,ours,original unacceptable,20.929041914178928,0.2755353554409643,
r00831,1,acceptable,original_seta,0,ours,original acceptable,-2.2186017383636307,-2.001585758965553,
r00832,1,acceptable,original_seta,0,ours,original acceptable,-3.1856330035425757,2.466317155821212,
r00833,1,acceptable,original_seta,0,ours,original acceptable,-1.6370831241692727,-3.9208205364429625,
r00834,1,acceptable,original_seta,0,ours,original acceptable,-2.5440032885250368,-1.1040423236442676,
r00835,1,acceptable,original_seta,0,ours,original acceptable,-3.4530795768582827,2.342198682626056,
r00836,1,acceptable,original_seta,0,ours,original acceptable,-3.665414116591216,2.22861337229573,
r00837,1,acceptable,original_seta,0,ours,original acceptable,-3.054191250404736,2.301595160257727,
r00838,1,acceptable,original_seta,0,ours,original acceptable,-2.3416937457284903,0.48311091840730325,
r00839,1,acceptable,original_seta,0,ours,original acceptable,-3.1615855480523063,2.539809673084784,
r00840,1,acceptable,original_seta,0,ours,original acceptable,-2.528372279760541,0.9181186681677165,
r00841,1,acceptable,original_seta,0,ours,original acceptable,-0.9662113322784378,-3.0986434482954137,
r00842,1,acceptable,original_seta,0,ours,original acceptable,-2.693126918972493,-0.28258091294560705,
r00843,-1,unacceptable,original_seta,0,ours,original unacceptable,-1.7479923586607853,-1.6651263882154428,
r00844,1,acceptable,original_seta,0,ours,original acceptable,-4.494786772289981,2.4909293435827826,
r00845,1,acceptable,original_seta,0,ours,original acceptable,-1.8825411599188342,0.2891672131356585,
r00846,1,acceptable,original_seta,0,ours,original acceptable,-1.8461248048897112,-3.0615985140995994,
r00847,1,acceptable,original_seta,0,ours,original acceptable,-2.0248319513511133,-4.874507341870424,
r00848,1,acceptable,original_seta,0,ours,original acceptable,-3.0755813272278254,2.2881003736280734,
r00849,1,acceptable,original_seta,0,ours,original acceptable,-3.212600849321504,2.4473884766182614,
r00850,-1,unacceptable,original_seta,0,ours,original unacceptable,-1.867381966759768,0.309216128485777,
r00851,1,acceptable,original_seta,0,ours,original acceptable,-2.9954520043616784,1.878415152732618,
r00852,-1,unacceptable,original_seta,0,ours,original unacceptable,20.599467681124842,0.5833168737852866,
r00853,-1,unacceptable,original_seta,0,ours,original unacceptable,-2.715486279929486,2.4577509276531444,
r00854,-1,unacceptable,original_seta,0,ours,original unacceptable,13.299874054501643,-1.7214482073586952,
r00855,1,acceptable,original_seta,0,ours,original acceptable,-3.816279902733589,1.6626264508896045,
r00856,-1,unacceptable,original_seta,0,ours,original unacceptable,10.665510991431372,-3.9124128268884157,
r00857,1,acceptable,original_seta,0,ours,original acceptable,-3.9974741755892,2.4134555339273267,
r00858,1,acceptable,original_seta,0,ours,original acceptable,-3.584851126107574,2.336456303748595,
r00859,1,acceptable,original_seta,0,ours,original acceptable,-3.952193427556728,2.429424812140607,
r00860,1,acceptable,original_seta,0,ours,original acceptable,-2.6096025092819284,2.509385204638839,
r00861,1,acceptable,original_seta,0,ours,original acceptable,-2.4290868347502372,-1.6580913484489208,
r00862,-1,unacceptable,original_seta,0,ours,original unacceptable,10.665510991431372,-3.9124128268884157,
r00863,1,acceptable,original_seta,0,ours,original acceptable,-3.0506864397554043,2.53933259967482,
r00864,1,acceptable,original_seta,0,ours,original acceptable,-3.6679085140765673,2.376895591082914,
r00865,1,acceptable,original_seta,0,ours,original acceptable,-2.5847958310242625,2.4677379004592646,
r00866,1,acceptable,original_seta,0,ours,original acceptable,-3.728270420105702,2.3449500815360245,
r00867,1,acceptable,original_seta,0,ours,original acceptable,-1.3805955824730536,-2.277026528338665,
r00868,1,acceptable,original_seta,0,ours,original acceptable,-1.4089211358161626,-5.052032182385936,
r00869,1,acceptable,original_seta,0,ours,original acceptable,-0.694788195152776,-4.727344600005739,
r00870,1,acceptable,original_seta,0,ours,original acceptable,-3.9041659813345264,2.0866626659504353,
r00871,1,acceptable,original_seta,0,ours,original acceptable,-3.487584640178694,2.4483239222078863,
r00872,1,acceptable,original_seta,0,ours,original acceptable,-3.5214067935000952,2.4412658304751598,
r00873,1,acceptable,original_seta,0,ours,original acceptable,-4.292012112698189,2.501377087285424,
r00874,-1,unacceptable,original_seta,0,ours,original unacceptable,20.599467681124842,0.5833168737852866,
r00875,1,acceptable,original_seta,0,ours,original acceptable,-3.275005655940551,2.3865784206377763,
r00876,1,acceptable,original_seta,0,ours,original acceptable,-3.512734671804974,1.4868644437860181,
r00877,1,acceptable,original_seta,0,ours,original acceptable,-1.2448805660021809,-4.33137143732184,
r00878,1,acceptable,original_seta,0,ours,original acceptable,-4.052041760759749,2.287971758835301,
r00879,1,acceptable,original_seta,0,ours,original acceptable,-0.7541671353315316,-4.94005823530277,
r00880,1,acceptable,original_seta,0,ours,original acceptable,1.3712865514110382,-4.672401110932843,
r00881,1,acceptable,original_seta,0,ours,original acceptable,-2.167666826288752,-0.32189569227238674,
r00882,1,acceptable,original_seta,0,ours,original acceptable,-1.0076563049388079,-4.940205237770993,
r00883,1,acceptable,original_seta,0,ours,original acceptable,-3.5586327273236944,2.3557448751208496,
r00884,1,acceptable,original_seta,0,ours,original acceptable,-3.6613065212919014,2.518381028909823,
r00885,1,acceptable,original_seta,0,ours,original acceptable,-2.1716752634390453,2.481439987407582,
r00886,1,acceptable,original_seta,0,ours,original acceptable,-3.189129137244776,0.9601672863832073,
r00887,1,acceptable,original_seta,0,ours,original acceptable,-2.0953689011819625,-3.689033250631288,
r00888,1,acceptable,original_seta,0,ours,original acceptable,-2.479426892050939,-3.0255941664397725,
r00889,1,acceptable,original_seta,0,ours,original acceptable,-4.34134913733852,2.097520039801293,
r00890,1,acceptable,original_seta,0,ours,original acceptable,-3.4021033794211597,2.2414698917307034,
