idx,split,class_name,v116_candidate_type,domain,PC1,PC2,coordinate_basis
14902,train,medium,original_but,original BUT,-3.8697043485552327,-2.3155978457878605,v116_shared_pca_44_features_fit_original_train
14903,train,medium,original_but,original BUT,-2.8594171526651166,-2.074657535678075,v116_shared_pca_44_features_fit_original_train
14904,train,medium,original_but,original BUT,-3.8741084576834504,-2.7836433833946432,v116_shared_pca_44_features_fit_original_train
14905,train,medium,original_but,original BUT,-2.607387826435297,-1.492255853707333,v116_shared_pca_44_features_fit_original_train
14906,train,medium,original_but,original BUT,-1.3737275618046536,-0.47577346824718664,v116_shared_pca_44_features_fit_original_train
14907,train,medium,original_but,original BUT,-1.1462647796768586,-0.38223412782794475,v116_shared_pca_44_features_fit_original_train
14908,train,medium,original_but,original BUT,-1.9991902103473866,-1.0217755252045557,v116_shared_pca_44_features_fit_original_train
14909,train,medium,original_but,original BUT,-2.3211955894204697,-0.9373157467331394,v116_shared_pca_44_features_fit_original_train
14910,train,medium,original_but,original BUT,-0.3624208043432282,-0.11541009627151508,v116_shared_pca_44_features_fit_original_train
14914,train,medium,original_but,original BUT,-0.18444097649129465,-0.9300658371646342,v116_shared_pca_44_features_fit_original_train
14915,train,medium,original_but,original BUT,-2.583859315233571,-0.823609961307207,v116_shared_pca_44_features_fit_original_train
14916,train,medium,original_but,original BUT,-2.9360826578581967,-1.383608226319348,v116_shared_pca_44_features_fit_original_train
14917,train,medium,original_but,original BUT,-3.5910539237439765,-1.5489836608106546,v116_shared_pca_44_features_fit_original_train
14918,train,medium,original_but,original BUT,-5.639831400675284,-3.4640718105324266,v116_shared_pca_44_features_fit_original_train
14919,train,medium,original_but,original BUT,1.7200353681127734,1.6166166653639282,v116_shared_pca_44_features_fit_original_train
14920,train,medium,original_but,original BUT,-0.7440505287904202,-0.062036773334562215,v116_shared_pca_44_features_fit_original_train
14922,train,medium,original_but,original BUT,-3.152257882872108,-0.9246940692815637,v116_shared_pca_44_features_fit_original_train
14923,train,medium,original_but,original BUT,-0.7085143913442282,0.09208947689309248,v116_shared_pca_44_features_fit_original_train
14925,train,medium,original_but,original BUT,1.1376119241167717,0.8876839421078442,v116_shared_pca_44_features_fit_original_train
14931,train,medium,original_but,original BUT,0.089174481562309,0.42224082259982704,v116_shared_pca_44_features_fit_original_train
14932,train,medium,original_but,original BUT,2.0606156680419097,0.09132675955788495,v116_shared_pca_44_features_fit_original_train
14933,train,medium,original_but,original BUT,2.076038514089281,0.34026926268981283,v116_shared_pca_44_features_fit_original_train
14934,train,medium,original_but,original BUT,1.3717380950637768,0.391613052478472,v116_shared_pca_44_features_fit_original_train
14935,train,medium,original_but,original BUT,-0.8052701316590745,-0.5696091951364928,v116_shared_pca_44_features_fit_original_train
14936,train,medium,original_but,original BUT,-3.3291564300525365,-2.3409403584089405,v116_shared_pca_44_features_fit_original_train
14938,train,medium,original_but,original BUT,0.7206697401260571,1.049121213854787,v116_shared_pca_44_features_fit_original_train
14939,train,medium,original_but,original BUT,1.2374834723780643,1.3269674739292387,v116_shared_pca_44_features_fit_original_train
14940,train,medium,original_but,original BUT,-0.10163819920474193,-0.5492848938353168,v116_shared_pca_44_features_fit_original_train
14942,train,medium,original_but,original BUT,-5.699813162252582,-2.7334645241867963,v116_shared_pca_44_features_fit_original_train
14943,train,medium,original_but,original BUT,0.9517310536554608,-0.732936484425377,v116_shared_pca_44_features_fit_original_train
14944,train,medium,original_but,original BUT,0.7866177459972532,0.37782345671705253,v116_shared_pca_44_features_fit_original_train
14946,train,medium,original_but,original BUT,-1.4961495694903237,-1.6441373033118107,v116_shared_pca_44_features_fit_original_train
14947,train,medium,original_but,original BUT,-0.8957012210672883,-0.6704515415302919,v116_shared_pca_44_features_fit_original_train
14948,train,medium,original_but,original BUT,0.2945491723064496,1.9359672638005305,v116_shared_pca_44_features_fit_original_train
14949,train,medium,original_but,original BUT,-3.233263682365204,-2.4643195076187774,v116_shared_pca_44_features_fit_original_train
14950,train,medium,original_but,original BUT,-5.5168751299868735,-3.829718172472963,v116_shared_pca_44_features_fit_original_train
14951,train,medium,original_but,original BUT,-1.630690876133909,-1.0287733274275428,v116_shared_pca_44_features_fit_original_train
14952,train,medium,original_but,original BUT,2.0073224845023994,0.47061501425379276,v116_shared_pca_44_features_fit_original_train
14953,train,medium,original_but,original BUT,-0.9650747255286047,0.7030510074717542,v116_shared_pca_44_features_fit_original_train
14954,train,medium,original_but,original BUT,-0.4687840063011146,-0.24920675225999706,v116_shared_pca_44_features_fit_original_train
14955,train,medium,original_but,original BUT,2.263469389687045,0.746511756778169,v116_shared_pca_44_features_fit_original_train
14956,train,medium,original_but,original BUT,-0.7614345523905357,-0.04032407001426595,v116_shared_pca_44_features_fit_original_train
14957,train,medium,original_but,original BUT,-0.5980933572734763,-0.059313520865283936,v116_shared_pca_44_features_fit_original_train
14958,train,medium,original_but,original BUT,-1.4051031878885953,-0.3863088907352715,v116_shared_pca_44_features_fit_original_train
14959,train,medium,original_but,original BUT,1.3832012988013973,0.5740809022096209,v116_shared_pca_44_features_fit_original_train
14960,train,medium,original_but,original BUT,-0.051388519991433235,0.5275009981208345,v116_shared_pca_44_features_fit_original_train
14961,train,medium,original_but,original BUT,0.9452517688331531,0.8729144165352649,v116_shared_pca_44_features_fit_original_train
14962,train,medium,original_but,original BUT,-6.484522480588238,-4.422624838494769,v116_shared_pca_44_features_fit_original_train
14963,train,medium,original_but,original BUT,-3.6328504411153326,-3.934667569309859,v116_shared_pca_44_features_fit_original_train
14964,train,medium,original_but,original BUT,-6.313007085813378,-4.427306048396043,v116_shared_pca_44_features_fit_original_train
14965,train,medium,original_but,original BUT,-3.8060251008277937,-2.244860541611374,v116_shared_pca_44_features_fit_original_train
14967,train,medium,original_but,original BUT,-4.118958955710452,-1.9753500340430559,v116_shared_pca_44_features_fit_original_train
14969,train,medium,original_but,original BUT,-6.662511767065887,-4.4465475288672245,v116_shared_pca_44_features_fit_original_train
14971,train,medium,original_but,original BUT,-6.917470740786406,-3.4268626643500686,v116_shared_pca_44_features_fit_original_train
14972,train,medium,original_but,original BUT,-2.619144292581741,-1.4867456095248424,v116_shared_pca_44_features_fit_original_train
14973,train,medium,original_but,original BUT,-1.1517100388105121,0.6842937830474738,v116_shared_pca_44_features_fit_original_train
14974,train,medium,original_but,original BUT,-4.964044947096021,-3.2173243550453323,v116_shared_pca_44_features_fit_original_train
14975,train,medium,original_but,original BUT,-7.193611308379307,-3.710993825811902,v116_shared_pca_44_features_fit_original_train
14976,train,medium,original_but,original BUT,-6.952828229495502,-4.619357608383898,v116_shared_pca_44_features_fit_original_train
14977,train,medium,original_but,original BUT,-5.6090644328507935,-4.987726262328225,v116_shared_pca_44_features_fit_original_train
14978,train,medium,original_but,original BUT,-2.873136411527651,0.8515785935202671,v116_shared_pca_44_features_fit_original_train
14979,train,medium,original_but,original BUT,-2.377354685359994,-0.13031969011106206,v116_shared_pca_44_features_fit_original_train
14980,train,medium,original_but,original BUT,0.8117055711598273,-0.7815120336661152,v116_shared_pca_44_features_fit_original_train
14981,train,medium,original_but,original BUT,-6.7572806888485655,-3.478345387551662,v116_shared_pca_44_features_fit_original_train
14982,train,medium,original_but,original BUT,-6.09808715783808,-3.6907528419821993,v116_shared_pca_44_features_fit_original_train
14983,train,medium,original_but,original BUT,-3.8221105390893224,-0.4559677809252563,v116_shared_pca_44_features_fit_original_train
14984,train,medium,original_but,original BUT,-2.7103872715641586,-1.1868413205127688,v116_shared_pca_44_features_fit_original_train
14985,train,medium,original_but,original BUT,-1.3148228188593718,2.15829657130145,v116_shared_pca_44_features_fit_original_train
14986,train,medium,original_but,original BUT,-3.1848272061226743,1.5083989298612972,v116_shared_pca_44_features_fit_original_train
14987,train,medium,original_but,original BUT,-2.3578166862658847,0.6163913261846177,v116_shared_pca_44_features_fit_original_train
14988,train,medium,original_but,original BUT,-0.17631919372101845,-0.827116677283124,v116_shared_pca_44_features_fit_original_train
14989,train,medium,original_but,original BUT,-1.4446861753609976,0.5308100177691695,v116_shared_pca_44_features_fit_original_train
14991,train,medium,original_but,original BUT,-1.448352355628371,0.9880591149532902,v116_shared_pca_44_features_fit_original_train
14993,train,medium,original_but,original BUT,-1.4400004515556035,-0.25733863979780247,v116_shared_pca_44_features_fit_original_train
14994,train,medium,original_but,original BUT,-2.063184190642905,-1.2543132394215584,v116_shared_pca_44_features_fit_original_train
14995,train,medium,original_but,original BUT,-0.20639122400131837,-1.3094111574552219,v116_shared_pca_44_features_fit_original_train
14996,train,medium,original_but,original BUT,-0.6968660772226332,-0.21888854925247891,v116_shared_pca_44_features_fit_original_train
14997,train,medium,original_but,original BUT,0.3780209631862326,-0.34509991605337886,v116_shared_pca_44_features_fit_original_train
14998,train,medium,original_but,original BUT,-1.937000349786301,-0.48192450049221186,v116_shared_pca_44_features_fit_original_train
14999,train,medium,original_but,original BUT,-4.666087580699688,-2.518556989383686,v116_shared_pca_44_features_fit_original_train
15000,train,medium,original_but,original BUT,-5.700083533350002,-4.677324293933974,v116_shared_pca_44_features_fit_original_train
15001,train,medium,original_but,original BUT,-10.099728891737374,-6.057772022711068,v116_shared_pca_44_features_fit_original_train
15002,train,medium,original_but,original BUT,-7.944065134114991,-5.293344596035137,v116_shared_pca_44_features_fit_original_train
15003,train,medium,original_but,original BUT,-5.082253334040303,-3.1645590372383423,v116_shared_pca_44_features_fit_original_train
15004,train,medium,original_but,original BUT,-4.5571361256375695,-2.79625604781112,v116_shared_pca_44_features_fit_original_train
15005,train,medium,original_but,original BUT,-3.8322481311137753,-2.2387831406262,v116_shared_pca_44_features_fit_original_train
15007,train,medium,original_but,original BUT,-4.0646884433015735,-2.4406599101778523,v116_shared_pca_44_features_fit_original_train
15008,train,medium,original_but,original BUT,-1.041482436389722,-1.0922428200276715,v116_shared_pca_44_features_fit_original_train
15010,train,medium,original_but,original BUT,-7.838886646253972,-4.270240783903074,v116_shared_pca_44_features_fit_original_train
15011,train,medium,original_but,original BUT,-6.755894367346842,-4.104003212831697,v116_shared_pca_44_features_fit_original_train
15012,train,medium,original_but,original BUT,-1.2931671018104542,-0.7831631488693083,v116_shared_pca_44_features_fit_original_train
15013,train,medium,original_but,original BUT,-5.971897335392091,-3.3497342923348774,v116_shared_pca_44_features_fit_original_train
